zip.code,city,county,store.number,store.name,address,store.latitude,store.longitude
51501,Council Bluffs,Pottawattamie,3477,Sam's Club 6472,3221 Manawa Centre Dr,41.225208,-95.847163
51501,Council Bluffs,Pottawattamie,4474,Bucky's Express,3501 W Broadway St,41.2619185,-95.90256075
51501,Council Bluffs,Pottawattamie,5161,Ameristar Casino Council Bluffs Gift,2200 River Rd Gift Shop,41.2422314,-95.90948
51501,Council Bluffs,Pottawattamie,4866,Tobacco Hut,3134 Manawa Centre Dr,41.22644,-95.8485965
51501,Council Bluffs,Pottawattamie,4742,No Frills Supermarkets,1817 W Broadway,41.261863,-95.870993
51501,Council Bluffs,Pottawattamie,4309,The Party Pantry,430 S 35th St,41.257663,-95.902023
51501,Council Bluffs,Pottawattamie,4435,Kum & Go,2024 5th Ave,41.25712,-95.874965
51501,Council Bluffs,Pottawattamie,4649,Metro Liquor and Tobacco,3418 W Broadway,41.261929,-95.900018
51501,Council Bluffs,Pottawattamie,4867,Speedy Gas N Shop,430 S 35th St,41.257663,-95.902023
51501,Council Bluffs,Pottawattamie,4808,CB Quick Stop,3500 Ave A,41.262814,-95.902533
51501,Council Bluffs,Pottawattamie,5077,Wal-Mart 3150,1800 N 16th St,41.279723,-95.8674406
51501,Council Bluffs,Pottawattamie,4425,Quik Trip,1749 W Broadway St,41.261856,-95.869858
51501,Council Bluffs,Pottawattamie,4113,Tobacco Hut,3134 Manawa Centre Dr,41.228712,-95.847514
51501,Council Bluffs,Pottawattamie,4476,Bucky's Express,15 N 16th St,41.262352,-95.867464
51501,Council Bluffs,Pottawattamie,5182,Kwik Shop,1749 W Broadway,41.261858,-95.870133
51501,Council Bluffs,Pottawattamie,4039,No Frills Supermarkets,1817 W Broadway,41.261863,-95.870993
51501,Council Bluffs,Pottawattamie,4740,Walgreens,2508 W Broadway,41.26194,-95.882665
51501,Council Bluffs,Pottawattamie,4626,Kwik Shop,3632 Ave G,41.2669555,-95.90606375
51501,Council Bluffs,Pottawattamie,4704,The Filling Station,1531 2nd Ave,41.259698,-95.867208
51501,Council Bluffs,Pottawattamie,4738,Casey's General Store,1030 Veteran Memorial Hwy,,
51501,Council Bluffs,Pottawattamie,5078,Casey's General Store,2301 S 24th St,41.2388134,-95.8793578
51501,Council Bluffs,Pottawattamie,5164,Bucky's Express,3434 Nebraska Ave,41.244596,-95.9005176666667
51501,Council Bluffs,Pottawattamie,5056,Council Bluffs Sinclair,1305 N 25th St,41.273813,-95.881702
51501,Council Bluffs,Pottawattamie,5158,Bucky's Express,1839 Madison Ave,41.241482,-95.821641
51503,Council Bluffs,Mills,5424,Beer Barn,19203 Bunge Ave,,
51503,Council Bluffs,Pottawatta,5495,White Oak Station,154 Bennett Ave,41.2527595,-95.8203515
51503,Council Bluffs,Pottawattamie,2629,Hy-Vee Food Store,1745 Madison Ave,41.242732,-95.825137
51503,Council Bluffs,Pottawattamie,3443,Super Saver Iv,1141 N Broadway,41.2708625,-95.8365096666667
51503,Council Bluffs,Pottawattamie,4159,Fareway Stores,310 Mckenzie Ave,41.2801163333333,-95.817995
51503,Council Bluffs,Pottawattamie,4477,Bucky's Express,1759 Madison Ave,41.2426234,-95.8248654
51503,Council Bluffs,Pottawattamie,3728,Brewski's Beverage,726 Creek Top,41.2623158,-95.8548136
51503,Council Bluffs,Pottawattamie,4743,No Frills Supermarkets,1801 Valley View Dr,41.2438767142857,-95.8187735714286
51503,Council Bluffs,Pottawattamie,3629,Wal-Mart 1965,3200 Manawa Dr,,
51503,Council Bluffs,Pottawattamie,2845,CVS Pharmacy,545 W Washington St,41.323079,-95.7060688571429
51503,Council Bluffs,Pottawattamie,4545,FILL R UP,14151 Wabash Ave,41.2203785,-95.8178545
51503,Council Bluffs,Pottawattamie,4608,Casey's General Store,510 23rd Ave,41.23931075,-95.85266025
51503,Council Bluffs,Pottawattamie,4040,No Frills Supermarkets,1801 Valley View Dr,41.24394,-95.818775
51503,Council Bluffs,Pottawattamie,4739,Walgreens,301 W Bennett Ave,41.244762,-95.82816925
51503,Council Bluffs,Pottawattamie,3880,Target Store T-2454,3804 Metro Dr,41.2203666666667,-95.8370138333333
51503,Council Bluffs,Pottawattamie,4741,Walgreens,535 E Broadway,41.2660706666667,-95.8396926666667
51503,Council Bluffs,Pottawattamie,4440,Kum & Go,154 Bennett Ave,41.2527425,-95.8203625
51503,Council Bluffs,Pottawattamie,5035,Casey's General Store,19900 Virginia Hills Rd,41.2321106,-95.8056506
51510,Carter Lake,,5291,JumpStart,109 Locust St,41.285058,-95.928952
51510,Carter Lake,Pottawatta,5291,JumpStart,109 Locust St,41.285058,-95.928952
51510,Carter Lake,Pottawatta,5342,Casey's General Store,1650 E Locust St,41.284953,-95.910062
51510,Carter Lake,Pottawattamie,4633,Kwik Shop,1202 E Locust St,,
51510,Carter Lake,Pottawattamie,5095,Carterlake Mini Mart,1001 Locust St,41.284951,-95.915947
51521,Avoca,Pottawattamie,3700,Avoca Liquor,158 S Elm,41.47621475,-95.33941525
51521,Avoca,Pottawattamie,4785,Casey's General Store,1019 N Chestnut St,41.485575,-95.336353
51526,Crescent,Pottawattamie,5044,Casey's General Store,111 Mormon Bridge Rd,41.36230125,-95.8588265
51529,Dunlap,Harrison,5362,Crossroads Wine & Spirits LLC,117 Iowa Ave,41.854728,-95.602969
51530,Council Bluffs,Pottawatta,5195,Casey's General Store,1928 Sherwood Dr,41.278595,-95.8115376666667
51530,Council Bluffs,Pottawattamie,5195,Casey's General Store,1928 Sherwood Dr,41.278595,-95.8115376666667
51534,Glenwood,Mills,4708,No Frills Supermarkets,423 Sharp St,41.04635,-95.742987
51534,Glenwood,Mills,4010,Newman's Thriftway,900 S Locust St,41.0381246,-95.7461054
51534,Glenwood,Mills,4629,Kwik Shop,309 N Locust St,41.050184,-95.744909
51534,Glenwood,Mills,4042,Lake Ohana Market,23226 Centre Dr,41.1301553333333,-95.7431053333333
51534,Glenwood,Mills,4049,No Frills Supermarkets,423 Sharp St,41.04635,-95.742987
51534,Glenwood,Mills,5259,Gameday Liquor,924 Locust St,,
51535,Griswold,Cass,4341,Mj's Grocery,524 Main St,41.234743,-95.14161
51535,Griswold,Cass,4990,Main Lil' Market,524 Main St,41.234743,-95.14161
51535,Griswold,Cass,5453,Casey's General Store,900 Main St,41.234674,-95.136866
51535,Griswold,Cass,5483,Tiger Mart,708 Main,41.234727,-95.139163
51537,Harlan,Shelby,2650,Hy-Vee Wine and Spirits,1808 23rd St,41.6506418571429,-95.3398798571429
51537,Harlan,Shelby,4229,Fareway Stores,1910 23rd St,41.6501122,-95.3398432
51537,Harlan,Shelby,3962,Durant Street Country Stop,618 Durant St,41.656803,-95.318597
51537,Harlan,Shelby,4560,Casey's General Store,1006 Chatburn Ave,41.6454042,-95.3229856
51537,Harlan,Shelby,4995,Durant Street C-Store,618 Durant St,41.656803,-95.318597
51537,Harlan,Shelby,4394,KUM & GO,702 Chatburn Ave,41.645392,-95.319319
51537,Harlan,Shelby,5421,Yesway,618 Durant St,41.656803,-95.318597
51546,Logan,Harrison,3611,Logan Super Foods,403 E 6th,41.6441095,-95.78621175
51546,Logan,Harrison,5087,Quik-Pik,107 W 7th St,41.643053,-95.79091075
51551,Malvern,Mills,4510,Casey's General Store,701 Main St,41.005672,-95.585127
51553,Minden,Pottawattamie,5177,Casey's General Store,33280 335th St,41.496153,-95.546176
51555,Missouri Valley,Harrison,4152,Food Land Super Markets,407 W Huron,,
51555,Missouri Valley,Harrison,5089,Mos Mini Mart,614 E Erie St,41.556439,-95.88687
51555,Missouri Valley,Harrison,5114,Casey's General Store,106 E Erie St,41.556431,-95.894321
51555,Missouri Valley,Harrison,5440,Qui-Pik,502 W Erie St,41.556396,-95.900592
51555,Missouri Valley,Harrison,5440,Quik-Pik,502 W Erie St,41.556396,-95.900592
51559,Neola,Pottawattamie,4414,KUM & GO,29356 298th St,41.4387895,-95.612045
51560,Oakland,Pottawattamie,2445,Ruback's Food Center,504 S Hwy,,
51560,Oakland,Pottawattamie,4516,Casey's General Store,205 Brown St,41.30495,-95.399804
51561,Pacific Junction,Mills,4602,Cheap Smokes,58231 190th St,41.0417086666667,-95.8229683333333
51566,Red Oak,Montgomery,2518,Hy-Vee Wine and Spirits,1607 N Broadway,41.0842535,-95.38343475
51566,Red Oak,Montgomery,3816,Swils,200 E Oak St,41.016691,-95.230032
51566,Red Oak,Montgomery,4318,Fareway Stores,811 Broadway,,
51566,Red Oak,Montgomery,4643,Cubby's Red Oak,2405 N Broadway St,41.027387,-95.232924
51566,Red Oak,Montgomery,5493,Swils,200 E Oak St,41.016691,-95.230032
51570,Shelby,Harrison,5194,Shelby General Store,406 E St,41.515225,-95.450447
51573,Stanton,Montgomery,5276,Casey's General Store,616 Halland Ave,40.986507,-95.099535
51575,Treynor,Pottawattamie,4503,Casey's General Store,102 W Main St,41.23247275,-95.617322
51575,Treynor,Pottawattamie,4936,Pickle Barrel Market,2 N Eyberg St,41.232389,-95.613006
51577,Walnut,Pottawattamie,4418,KUM & GO,1709 Antique City Dr,41.494138,-95.222087
51579,Woodbine,Harrison,4000,Foodland Super Markets,5th And Lincoln Way,,
51579,Woodbine,Harrison,4000,Foodland Super Markets,62 5th St,,
51601,Shenandoah,Page,2607,Hy-Vee Wine and Spirits,520 So Fremont,,
51601,Shenandoah,Page,2367,Spencer's Grocery,101 S Burnett,40.765934,-95.381935
51601,Shenandoah,Page,4266,Wal-Mart 1683,705 S Fremont,40.7604718333333,-95.3851116666667
51601,Shenandoah,Page,4246,Fareway Stores,1007 S Fremont St,,
51601,Shenandoah,Page,4937,ROCSTOP,1310 W Sheridan Ave,40.765869,-95.38464
51601,Shenandoah,Page,4816,Casey's General Store,1303 W Sheridan Ave,40.765871,-95.383909
51601,Shenandoah,Page,4354,Kum & Go,1303 W Sheridan Ave,40.765871,-95.383909
51601,Shenandoah,Page,4815,ROCSTOP,1310 W Sheridan Ave,40.765869,-95.38464
51632,Clarinda,Page,2655,Hy-Vee Food Store,1200 S 16th St,40.7268285,-95.0378483333333
51632,Clarinda,Page,2205,Ding's Honk And Holler,900 E Washington,40.739238,-95.02756
51632,Clarinda,Page,4249,Fareway Stores,115 Essie Davison Dr,,
51632,Clarinda,Page,4390,KUM & GO,1400 E Washington St,40.739257,-95.019407
51632,Clarinda,Page,4832,Casey's General Store,1107 S 16 St,40.727993,-95.037796
51632,Clarinda,Page,5210,Ding's Honk'n Holler,900 E Washington St,40.7392312,-95.0272442
51632,Corning,Clayton,2656,Hy-Vee Food Store,300 10th St,40.86489525,-94.8865405
51640,Hamburg,Fremont,4573,Casey's General Store,1211 Washington St,40.6053448,-95.6545618
51653,Tabor,Fremont,5223,Casey's General Store,721 Main St,40.8989678,-95.6713242
52001,Dubuque,,5241,BP,1450 Loras Blvd,42.50073225,-90.687222
52001,Dubuque,Dubuque,2649,Hy-Vee,400 Locust St,42.497219,-90.666497
52001,Dubuque,Dubuque,2524,Hy-Vee Food Store,3500 Dodge St,,
52001,Dubuque,Dubuque,4167,"Iowa Street Market, Inc.",1256 Iowa St,42.50495875,-90.668138
52001,Dubuque,Dubuque,3774,Eagle Country Market,1800 Elm St,42.511051,-90.6657342
52001,Dubuque,Dubuque,3959,Hartig Drug Company,1600 University Ave,42.4983205,-90.6877086666667
52001,Dubuque,Dubuque,3738,Hartig Drug Company,2225 Central Ave,42.5138716,-90.6715508
52001,Dubuque,Dubuque,5006,Kwik Stop 16th Street,1210 E 16th St,42.511655,-90.65613
52001,Dubuque,Dubuque,4712,Walgreens,345 E 20th St,42.5120776,-90.6669864
52001,Dubuque,Dubuque,2413,Beecher Beverage,1691 Asbury Rd,42.50082725,-90.69691325
52001,Dubuque,Dubuque,4685,Kwik Stop Food Mart,2360 Central,42.5156948,-90.6726738
52001,Dubuque,Dubuque,3841,Hartig Drug Company,157 Locust St,42.495345,-90.6654592
52001,Dubuque,Dubuque,4181,Puff N Snuff,1101 Rhomberg Ave,42.519503,-90.660269
52001,Dubuque,Dubuque,4765,Kwik Stop C-Stores,2335 University Ave,42.4994865,-90.696934
52001,Dubuque,Dubuque,4334,Fareway Stores,2050 John F Kennedy Rd,,
52001,Dubuque,Dubuque,5042,Super Stop III,1101 Rhomberg Ave,42.5194734,-90.660293
52001,Dubuque,Dubuque,4535,Casey's General Store,4003 Peru Rd,42.5392975,-90.676076
52001,Dubuque,Dubuque,4996,Kwik Stop 16th St,1215 E 16th St,42.51166225,-90.656103
52001,Dubuque,Dubuque,5201,Kwik Stop,3340 Jfk Rd,,
52001,Dubuque,Dubuque,5258,Oky Doky,535 Hill St,42.4967403333333,-90.6740216666667
52001,Dubuque,Dubuque,5306,Fas Mart,2175 Central Ave,42.512996,-90.671003
52001,Dubuque,Dubuque,5209,Kwik Stop,3201 Central Ave,42.527726,-90.683052
52001,Dubuque,Dubuque,5427,Beecher Liquor,1691 Asbury Rd,42.500796,-90.696897
52001,Dubuque,Dubuque,5529,Big 10 Mart,2100 Jfk Rd,,
52001,Dubuque,Dubuque,5589,Beecher Liquor,2013 Central Ave,42.5116,-90.670151
52001,Dubuque,Iowa,5241,BP,1450 Loras Blvd,42.50073225,-90.687222
52002,Dubuque,Dubuque,2624,Hy-Vee,2395 Nw Arterial Rd,42.51663,-90.741064
52002,Dubuque,Dubuque,3944,Sam's Club 4973,4400 Asbury Rd,42.51528375,-90.7365865
52002,Dubuque,Dubuque,4106,Hartig Drug Co.,2255 John F Kennedy Rd,42.51144,-90.7205188333333
52002,Dubuque,Dubuque,4710,Walgreens,55 John F Kennedy Rd,42.4933584,-90.7156666
52002,Dubuque,Dubuque,4711,Walgreens,2260 John F Kennedy Rd,42.5115355,-90.720519
52002,Dubuque,Dubuque,4106,Hartig Drug Company,2255 John F Kennedy Rd,42.51144,-90.7205188333333
52003,Dubuque,Dubuque,4536,Casey's General Store,2699 Rockdale,42.4551775,-90.6783036666667
52003,Dubuque,Dubuque,3872,Target Store T-0086,3500 Dodge St,42.491945,-90.72056275
52003,Dubuque,Dubuque,2465,Sid's Beverage Shop,2727 Dodge St,42.4918155,-90.704875
52003,Dubuque,Dubuque,3632,Wal-Mart 2004,4200 Dodge St,42.4890346,-90.736953
52003,Dubuque,Dubuque,4961,Kwik Stop,1200 Cedar Cross Rd,42.475429,-90.704996
52003,Dubuque,Dubuque,4766,Keywest Conoco,2150 Twin Valley Dr,42.45987775,-90.67450225
52003,Dubuque,Dubuque,5066,Bears Burgers & Buns,14628 Mile Hill Lane,,
52003,Dubuque,Dubuque,5234,Casey's General Store,1072 Cedar Cross Rd,42.47800125,-90.70759
52004,Dubuque,Dubuque,3697,Oky Doky,51 W 32nd St Po Box 300,42.527173,-90.683352
52031,Bellevue,Jackson,3488,Bender's Foods,400 S Second,42.2557421666667,-90.4230341666667
52031,Bellevue,Jackson,4540,Casey's General Store,1104 N Riverview St,42.2684526,-90.4278618
52031,Bellevue,Jackson,5019,Riverside Quick Shop,802 S Riverview,42.252622,-90.42052875
52031,Bellevue,Jackson,5369,"Bormanns Neighborhood Pitstop, LLC",802 S Riverview St,42.252688,-90.420558
52033,Cascade,Dubuque,4171,"Brothers Market, Inc.",105 Se Nixon St,42.3036,-90.993859
52033,Cascade,Dubuque,5183,Casey's General Store,717 1st Ave,,
52033,Cascade,Dubuque,5531,McDermott Oil Co,1501 1st Ave E,42.306432,-90.994361
52035,Colesburg,Delaware,4029,The Store,204 S Main St,42.927309,-91.38678
52036,Delaware,Delaware,5171,Gary's Liquor & Wine LTD,110 E Jefferson St,42.473764,-91.344117
52037,Delmar,Clinton,4541,Casey's General Store,502 Market,42.0036485,-90.60668
52040,Dyersville,Dubuque,4182,Fareway Stores,1207 12th Ave Se,42.475277,-91.11191
52040,Dyersville,Dubuque,3849,Hartig Drug Co,711 16th Ave Se,42.470354,-91.116858
52040,Dyersville,Dubuque,3744,Payless Foods,733 16th Ave Se,42.4702221666667,-91.1158415
52040,Dyersville,Dubuque,5272,Dyersville Liquor Mart,1021 2nd Ave,42.4823945,-91.112251
52042,Edgewood,Clayton,3957,Karl's Grocery Store,101 W Madison,42.64539,-91.4014085
52043,Elkader,Clayton,4908,Zapf's Pronto Market,107 1st St Sw,42.8537924,-91.4051884
52043,Elkader,Clayton,4991,Fasttrak,24687 Hwy 13 N,42.8642435714286,-91.3874968571429
52046,Farley,Dubuque,4585,Casey's General Store,306 1st St Sw,42.4395494,-91.0061388
52049,Garnavillo,Clayton,4441,SPEEDE SHOP,204 N Main St,42.868764,-91.236067
52052,Guttenberg,Clayton,4869,Lindsanator's,415 S Hwy 52,42.7825998,-91.0976756
52052,Guttenberg,Clayton,4672,The Pit Stop,402 S Hwy 52,42.782424,-91.100471
52052,Guttenberg,Clayton,4607,Casey's General Store,1131 S Hwy 52,42.772826,-91.100516
52052,Guttenberg,Clayton,3782,Bender Foods,619 S Hwy 52,42.7797228,-91.100487
52052,Guttenberg,Clayton,4869,Lindsanator's,7 Goethe St Suite B,42.7825998,-91.0976756
52052,Guttenberg,Clayton,5373,Sodes Green Acre,7 Goethe St Ste B,42.782907,-91.095813
52053,Holy Cross,Dubuque,4188,"Main St. Market, Inc.",882 Main St,42.600941,-90.995943
52053,Holy Cross,Dubuque,5148,Main St Market,882 Main St,42.600941,-90.995943
52057,Manchester,Delaware,4019,Wal-Mart 1506,1220 W Main,,
52057,Manchester,Delaware,3352,Cork 'n' Bottle,900 E Main St,42.484073,-91.445037
52057,Manchester,Delaware,4189,Fareway Stores,109 E Marion St,42.48217,-91.457228
52060,Maquoketa,Jackson,3612,B and C Liquor,509 E Platt,42.0692196666667,-90.6608996666667
52060,Maquoketa,Jackson,4051,Fareway Stores,110 Wgate Dr,42.06842675,-90.680629
52060,Maquoketa,Jackson,3934,Wal-Mart 1509,103 E Carlisle,42.049003,-90.663517
52068,Peosta,Dubuque,4663,Casey's General Store,236 Peosta St,42.443956,-90.850389
52068,Peosta,Dubuque,5118,Kwik Stop,185 Peosta St,42.4428912,-90.8503888
52068,Peosta,Dubuque,5359,Fareway Stores,8400 Nicc Drive,,
52069,Preston,Jackson,4534,D & B Foods,141 W Gillet St,42.050339,-90.395668
52076,Strawberry Point,Clayton,3803,Strawberry Foods and Deli,128 W Mission,,
52076,Strawberry Point,Clayton,4855,Casey's General Store,308 W Mission,,
52079,Zwingle,Jackson,4885,SNK Gas & Food LLC,18820 Bellevue Cascade Rd,42.240384,-90.676966
52087,Manchester,Delaware,5054,Cork 'N Bottle,900 E Main St,,
52101,Decorah,Winneshiek,4183,Fareway Stores,103 E Main,43.30329075,-91.7852615
52101,Decorah,Winneshiek,4328,Jr's On The Rocks,313 College Dr,43.308556,-91.797663
52101,Decorah,Winneshiek,3721,Wal-Mart 0913,1798 Old Stage Rd,43.2898848,-91.7533594
52101,Decorah,Winneshiek,3819,Quillins Decorah,915 Short St,43.2910691666667,-91.7976328333333
52101,Decorah,Winneshiek,4818,Decorah Mart,303 College Dr,43.3077016,-91.797018
52101,Decorah,Winneshiek,5394,Casey's General Store,1807 Old Stage Rd,43.289285,-91.75422
52101,Decorah,Winneshiek,5463,Backwater Spirits and More,116 W Water St Ste D,43.304224,-91.786674
52101,Decorah,Winneshiek,5452,Casey's General Store,401 College Dr,43.308961,-91.79783
52134,Chester,Howard,3596,Laddy's Bar And Grill,204 Main St,43.490923,-92.360421
52135,Clermont,Fayette,5479,Casey's General Store,74 Mill St,42.996777,-91.659295
52136,Cresco,Howard,4233,Fareway Stores,112 S Elm St,43.37082,-92.1169126666667
52136,Cresco,Howard,2353,Cresco Liquor Store,708 2nd Ave Se,43.3711303333333,-92.1066593333333
52136,Cresco,Howard,5244,The Ox & Wren Spirits and Gifts,708 2nd Ave Se,43.3711304,-92.1066538
52136,Cresco,Howard,5389,Casey's General Store,601 2nd Ave Sw,43.371147,-92.125702
52142,Fayette,Fayette,4466,THE PUMPER,515 W Water St,42.844438,-91.80894
52144,Fort Atkinson,Winneshiek,4762,Huber's Store Inc.,101 Main St,43.1433903333333,-91.932412
52144,Ft. Atkinson,Winneshiek,2161,Huber's Store Inc.,First & Main,42.925689,-88.688517
52146,Harpers Ferry,Allamakee,4896,Barrys Mini Mart,403 Chestnut St,43.1629,-91.21101475
52146,Harpers Ferry,Allamakee,4871,Donahue's One Stop,125 W Jefferson Ave,,
52151,Lansing,Allamakee,4005,Lansing Liquor and More,417 Main St,43.36182,-91.219222
52151,Lansing,Allamakee,5017,Lansing IGA,417 Main St,43.36182,-91.219222
52154,Lawler,Chickasaw,4143,Bucky's,603 E Hwy 24,43.0672098,-92.14835
52157,Mcgregor,Clayton,4033,"Mcgregor's Top Shelf, Llc",221 Main St,43.023979,-91.176172
52158,Marquette,Clayton,5477,Casey's General Store,103 1st St,43.2002836666667,-91.7717976666667
52159,Monona,Clayton,3679,FRANKLIN STREET FLORAL & GIFT,103 Franklin St,43.055133,-91.390767
52159,Monona,Clayton,4972,Quillins Quality Foods Monona,808 S Main St,43.0450412,-91.389808
52159,Monona,Clayton,4460,MOORE'S FOODS,808 S Main St,43.044875,-91.389805
52159,Monona,Clayton,5381,Casey's General Store,901 S Main St,,
52161,Ossian,Winneshiek,4007,Brockmans,109 E Main St,43.145526,-91.7643
52162,Postville,Allamakee,4034,Spice-n-ice,123 N Lawler St,43.08605,-91.568372
52162,Postville,Allamakee,5330,Quillins Quality Foods Postville,124 W Tilden St,43.084552,-91.5691485
52162,Postville,Allamakee,5512,Casey's General Store,620 W Tilden St,43.084432,-91.580193
52166,St Lucas,Fayette,3930,Kuennen's Liquor Store,106 W Mains St Po Box 142,,
52172,Waukon,Allamakee,2178,Double D Liquor Store,618 Rossville Rd,43.2620825714286,-91.4736254285714
52172,Waukon,Allamakee,3857,Quillins Food Ranch,9th St Sw B,,
52172,Waukon,Allamakee,4289,Fareway Stores,777 11th Ave Sw,43.256616,-91.4850448333333
52172,Waukon,Allamakee,4226,Hartig Drug,21 W Main St,43.269279,-91.476658
52175,West Union,Fayette,4681,Spirits & Such,100 E Elm St,42.961269,-91.807891
52175,West Union,Fayette,4973,Quillins Quality Foods West Union,303 Hwy 150 N,42.96505575,-91.81440175
52175,West Union,Fayette,4331,Moore's Foods,303 Hwy 150 N,42.965028,-91.814401
52175,West Union,Fayette,2132,Spirits and Such,100 E Elm,42.96126,-91.808119
52175,West Union,Fayette,5186,Casey's General Store,102 E Bradford St,42.9642101666667,-91.8074411666667
52202,Alburnett,Linn,5269,Lefty's Convenience Store Inc,105 Main St,42.148,-91.618537
52203,Amana,Iowa,5397,Casey's General Store,617 42nd Ave,41.801173,-91.874686
52205,Anamosa,Jones,2487,Anamosa Family Foods,402 E Main,42.108289,-91.281881
52205,Anamosa,Jones,3886,Wal-Mart 0646,101 115 St,,
52205,Anamosa,Jones,5236,"Giggle Juice Liquor Station, LLC",600 W Main St,42.108203,-91.2908355
52205,Anamosa,Jones,5333,Fareway Stores,402 E Main,42.108275,-91.281344
52206,Atkins,Benton,5268,The Depot Atkins,188 Parkridge Rd,41.992623,-91.862705
52207,Baldwin,Jackson,4690,Super Stop and Shop,5358 Hwy 64,42.073357,-90.83436
52208,Belle Plaine,Benton,4070,Grieder Beverage Depot,708 13th St,41.89705375,-92.27796075
52208,Belle Plaine,Benton,4059,Belle Plaine Country Food,1206 7th Ave,41.896632,-92.278167
52208,Belle Plaine,Benton,4025,Karam Kaur Khasriya Llc,702 13th St,41.897052,-92.277759
52208,Belle Plaine,Benton,5321,Casey's General Store,606 13th St,41.897056,-92.279383
52209,Blairstown,Benton,5554,Blairstown Quick Stop,321 Locust St Nw,41.909447,-92.084442
52211,Brooklyn,Poweshiek,3947,Seaton's Flag Foods,122 A E Front St,41.728674,-92.44454775
52211,Brooklyn,Poweshiek,4968,Casey's General Store,106 W 2nd St,41.730095,-92.4458306666667
52211,Brooklyn,Poweshiek,5284,Brooklyn Grocery,122 Front St,,
52213,Center Point,Linn,4439,CENTER POINT FOODS,800 Ford Lane,42.177736,-91.77573425
52213,Center Point,Linn,5253,The Corner Store,4200 Lewis Access Rd,42.1818133333333,-91.774711
52214,Central City,Linn,4299,Hometown Market,9 Waterhouse Ave,,
52214,Central City,Linn,5239,Lefty's Convenience Store Inc.,4649 Hwy 13,42.19892,-91.532662
52223,Delhi,Delaware,5175,Kwik Stop Delhi,502 3rd St,42.430058,-91.330807
52224,Dysart,Tama,4298,Terry's Food Center,305 Crisman St,42.171406,-92.30769
52227,Ely,Linn,4530,Casey's General Store,1495 State St,41.872714,-91.5872166
52228,Fairfax,Linn,5064,Casey's General Store,65 Williams Blvd,41.9291882,-91.77896
52233,Hiawatha,Linn,4154,Fareway Stores,885 Miller Rd,42.0463408,-91.7022264
52233,Hiawatha,Linn,4327,Quick Mart,655 Robbins Rd,42.044188,-91.672964
52233,Hiawatha,Linn,4624,Kwik Shop,300 E Blairs Ferry Rd,42.0347865,-91.6735133333333
52233,Hiawatha,Linn,4876,Quick Mart,655 Robbins Rd,42.044386,-91.67296175
52240,Iowa City,Johnson,2622,Hy-Vee Food Store,1125 N Dodge St,41.676176,-91.518619
52240,Iowa City,Johnson,2285,John's Grocery,401 E Market St,41.663541,-91.5299056
52240,Iowa City,Johnson,2513,Hy-Vee Food Store,812 S 1st Ave,,
52240,Iowa City,Johnson,2512,Hy-Vee Wine and Spirits,1720 Waterfront Dr,41.6427388,-91.5304476
52240,Iowa City,Johnson,3896,Smokin' Joe's,1901 Broadway St,41.6412648333333,-91.5203648333333
52240,Iowa City,Johnson,4827,Sauce,108 E College St,41.658979,-91.533522
52240,Iowa City,Johnson,5060,L&M Mighty Shop,504 E Burlington St,41.657818,-91.52843
52240,Iowa City,Johnson,2844,CVS Pharmacy,2425 Muscatine Ave,41.649547,-91.500088
52240,Iowa City,Johnson,4697,Southside Liquor & Tobacco,601 Hollywood Blvd,41.6438185,-91.527452
52240,Iowa City,Johnson,3926,Liquor Downtown,315 S Gilbert St,41.657654,-91.530181
52240,Iowa City,Johnson,4481,THE LIQUOR HOUSE,425 Gilbert St,41.6561196666667,-91.5302236666667
52240,Iowa City,Johnson,4728,Walgreens,2214 Muscatine Ave,41.64953775,-91.50273625
52240,Iowa City,Johnson,4160,Fareway Stores,2765 Commerce Dr,41.62953,-91.4804353333333
52240,Iowa City,Johnson,4457,KUM & GO,513 S Riverside Dr,41.652559,-91.5403435714286
52240,Iowa City,Johnson,4837,Kum & Go,323 E Burlington St,41.657837,-91.530633
52240,Iowa City,Johnson,4483,Sauce,108 E College,41.658979,-91.533522
52240,Iowa City,Johnson,4836,Kum & Go,25 W Burlington St,41.657904,-91.537252
52240,Iowa City,Johnson,4844,Iowa City Fast Break,2580 Naples Ave,41.6331446,-91.5710816
52240,Iowa City,Johnson,5014,New Pioneer Food Co-op,22 S Van Buren St,41.6604945,-91.528718
52240,Iowa City,Johnson,5111,Creekside Market,2601 Hwy 6 E,,
52240,Iowa City,Johnson,4989,Casey's General Store,1904 Broadway St,41.6414221666667,-91.520288
52240,Iowa City,Johnson,5242,Kum & Go,2303 Muscatine Ave,,
52240,Iowa City,Johnson,5219,Kirkwood Liquor & Tobacco,300 Kirkwood Ave,41.649432,-91.531628
52240,Iowa City,Johnson,5286,Sauce,108 College,,
52240,Iowa City,Johnson,9929,Best Case Wines,3576 Dolphin Dr,41.672474,-91.452639
52240,Iowa City,Johnson,5402,City Liquor,425 S Gilbert St,41.656031,-91.530225
52240,Iowa City,Johnson,5527,Liquor Downtown,315 S Gilbert St,41.657654,-91.530181
52240,Iowa City,Johnson,5567,Kum & Go,1310 S Gilbert St,41.646137,-91.532001
52241,Coralville,Johnson,2670,Hy-Vee Food Store,2004 8th St,41.682337,-91.591868
52241,Coralville,Johnson,3869,Bootleggin' Barzini's Fin,412 1st Ave,41.672672,-91.565517
